62
5.970290777052791E-5,	0.0023881163108211163,	0.047762326216422324,	0.05
0.00023254886854232877,	0.003456919215436017,	0.021376058092298011,	0.05
0.0006211498476008461,	0.007772019581170346,	0.08630200731468658,	0.05
0.0013109598876003874,	0.013796200799990824,	0.12048362437640954,	0.05
0.0023861227447890487,	0.021503257143773227,	0.15414112687564807,	0.05
0.0039286144782733755,	0.03084983466968653,	0.18693155051826609,	0.05
0.0060171401351340165,	0.04177051313721281,	0.2184135693505256,	0.05
0.008725759707846095,	0.05417239145424155,	0.2480375663405748,	0.05
0.012122219960372649,	0.06792920505053105,	0.27513627192578993,	0.05
0.016265985526231377,	0.08287531131717455,	0.29892212533287,	0.05
0.02120602009402479,	0.0988006913558683,	0.31850760077387497,	0.05
0.026978503508585394,	0.1154496682912121,	0.33297953870687613,	0.05
0.033604962723004445,	0.132529184288381,	0.34159031994337807,	0.05
0.041091866237638125,	0.14973807029267363,	0.34417772008585246,	0.05
0.04939725561088471,	0.16610778746493173,	0.32739434344516205,	0.05
0.05844687655092513,	0.18099241880080847,	0.29769262671753483,	0.05
0.06819496486295653,	0.1949617662406281,	0.2793869487963927,	0.05
0.07862175288150409,	0.20853576037095114,	0.2714798826064606,	0.05
0.0897704875767995,	0.2229746939059081,	0.28877867069913954,	0.05
0.10179802801395046,	0.24055080874301917,	0.35152229674222113,	0.05
0.11495384172675525,	0.26311627425609587,	0.451309310261534,	0.05
0.12952094787741675,	0.29134212301323017,	0.56451697514268595,	0.05
0.14574138311418163,	0.32440870473529757,	0.661331634441348,	0.05
0.16376086984740448,	0.3603897346644567,	0.71962059858318295,	0.05
0.18361255244045438,	0.39703365186099786,	0.73287834393082285,	0.05
0.20523426901399846,	0.4324343314708812,	0.7080135921976662,	0.05
0.2285007720977472,	0.465330061674975,	0.657914604081876,	0.05
0.2532551557172299,	0.4950876723896538,	0.5951522142935772,	0.05
0.2793323723740299,	0.5215443331359993,	0.5291332149269099,	0.05
0.3065741426845017,	0.544835406209437,	0.465821461468753,	0.05
0.3347912327060717,	0.56434180043139985,	0.3901278844392575,	0.05
0.36380683612342417,	0.5803120683470493,	0.31940535831298966,	0.05
0.3935053125387555,	0.5939695283066264,	0.27314919919154157,	0.05
0.4237856058955072,	0.6056058671350331,	0.2327267765681338,	0.05
0.4545538368021016,	0.6153646181318884,	0.19517501993710518,	0.05
0.4857109144138219,	0.623141552234407,	0.15553868205037347,	0.05
0.5171339575596099,	0.6284608629157612,	0.10638621362708278,	0.05
0.5486520220731545,	0.6303612902708898,	0.3800854710257262,	0.05
0.5800207530799309,	0.6273746201355291,	-0.5973340270721472,	0.05
0.6109062902530354,	0.6177107434620901,	-0.19327753346877863,	0.05
0.6408915972054108,	0.5997061390475067,	-0.36009208829166894,	0.05
0.6695118886375602,	0.5724058286429887,	-0.5460062080903594,	0.05
0.6963097820658815,	0.5359578685664266,	-0.7289592015312429,	0.05
0.7208872305506494,	0.4915489696953594,	-0.8881779774213427,	0.05
0.7429983918715118,	0.442223226417247,	-0.9865148655622491,	0.05
0.7625663701470526,	0.39135956551081583,	-0.1017273218128623,	0.05
0.7795950099878248,	0.34057279681544337,	-0.10157353739074493,	0.05
0.7941863400870191,	0.291826601983885,	-0.974923896631167,	0.05
0.8065374657430336,	0.2470225131202923,	-0.8960817772718546,	0.05
0.8168629234434517,	0.20650915400836123,	-0.8102671822386212,	0.05
0.8253690702397353,	0.1701229359256733,	-0.7277243616537588,	0.05
0.832252477689884,	0.1376681490029743,	-0.6490957384539797,	0.05
0.8377002984795473,	0.10895641579326691,	-0.5742346641941478,	0.05
0.8418915132899135,	0.08382429620732599,	-0.5026423917188185,	0.05
0.844998464859956,	0.06213903140085163,	-0.4337052961294871,	0.05
0.847188382694579,	0.043798356692460366,	-0.36681349416782525,	0.05
0.8486247610398387,	0.02872756690519307,	-0.3014157957453459,	0.05
0.8494685338515684,	0.016875456234592842,	-0.23704221341200453,	0.05
0.8498790273278654,	0.008209869525941747,	-0.17331173417302188,	0.05
0.8500146867243247,	0.002713187929183846,	-0.10993363193515802,	0.05
0.8500335775189003,	0.0003778158915106851,	-0.046707440753463214,	0.05
0.8500335775189003,	0.0,	-0.007556317830213702,	0.05
